external_alarm_id,source_system,tag,message,priority,criticality,state,event_time,ack_time,clear_time,plant,area,equipment
ALM-001272,HONEYWELL_DCS,TAG_S0018,Process variable out of range on EQ-029,3,MEDIUM,CLEARED,2024-05-26T06:00:00,2024-05-26T06:51:00,2024-05-26T07:24:00,PLANT_B,AREA_02,EQ-001
ALM-001355,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-010,1,LOW,ACKNOWLEDGED,2024-05-18T14:00:00,2024-05-18T14:31:00,,PLANT_B,AREA_03,EQ-022
ALM-000094,ROCKWELL_PLC,TAG_D0029,Process variable out of range on EQ-010,5,MEDIUM,SHELVED,2024-05-11T13:00:00,,,PLANT_B,AREA_01,EQ-020
ALM-000650,HONEYWELL_DCS,TAG_K0036,Process variable out of range on EQ-016,5,LOW,ACKNOWLEDGED,2024-05-03T07:00:00,2024-05-03T07:14:00,,PLANT_A,AREA_01,EQ-013
ALM-001922,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-008,3,HIGH,ACTIVE,2024-05-31T19:00:00,,,PLANT_B,AREA_03,EQ-022
ALM-001962,SIEMENS_SCADA,TAG_J0009,Process variable out of range on EQ-003,1,LOW,CLEARED,2024-05-24T12:00:00,2024-05-24T12:18:00,2024-05-24T13:57:00,PLANT_A,AREA_01,EQ-029
ALM-001735,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-028,2,HIGH,SHELVED,2024-05-14T17:00:00,,,PLANT_C,AREA_02,EQ-030
ALM-000200,ABB_SCADA,TAG_F0005,Process variable out of range on EQ-023,4,HIGH,ACKNOWLEDGED,2024-05-08T03:00:00,2024-05-08T03:52:00,,PLANT_B,AREA_02,EQ-002
ALM-001075,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-008,1,LOW,CLEARED,2024-05-28T21:00:00,2024-05-28T21:01:00,2024-05-28T21:55:00,PLANT_B,AREA_03,EQ-002
ALM-000975,ROCKWELL_PLC,TAG_K0010,Process variable out of range on EQ-028,3,HIGH,SHELVED,2024-05-14T05:00:00,,,PLANT_C,AREA_04,EQ-013
ALM-001662,ABB_SCADA,TAG_R0017,Process variable out of range on EQ-028,4,MEDIUM,SHELVED,2024-05-25T13:00:00,,,PLANT_B,AREA_04,EQ-029
ALM-000440,HONEYWELL_DCS,TAG_W0048,Process variable out of range on EQ-027,1,MEDIUM,ACKNOWLEDGED,2024-05-15T16:00:00,2024-05-15T16:54:00,,PLANT_A,AREA_04,EQ-002
ALM-001438,ABB_SCADA,TAG_D0003,Process variable out of range on EQ-014,3,LOW,ACKNOWLEDGED,2024-05-19T02:00:00,2024-05-19T02:46:00,,PLANT_B,AREA_02,EQ-021
ALM-001364,SIEMENS_SCADA,TAG_E0004,Process variable out of range on EQ-020,3,HIGH,SHELVED,2024-05-27T03:00:00,,,PLANT_A,AREA_01,EQ-015
ALM-000356,ABB_SCADA,TAG_Q0042,Process variable out of range on EQ-022,2,HIGH,CLEARED,2024-05-31T13:00:00,2024-05-31T13:09:00,2024-05-31T14:02:00,PLANT_C,AREA_01,EQ-020
ALM-001936,SIEMENS_SCADA,TAG_T0019,Process variable out of range on EQ-011,1,MEDIUM,SHELVED,2024-05-22T18:00:00,,,PLANT_C,AREA_01,EQ-016
ALM-000220,HONEYWELL_DCS,TAG_G0006,Process variable out of range on EQ-009,2,LOW,ACKNOWLEDGED,2024-05-12T04:00:00,2024-05-12T04:23:00,,PLANT_C,AREA_03,EQ-005
ALM-001758,SIEMENS_SCADA,TAG_W0048,Process variable out of range on EQ-022,1,MEDIUM,SHELVED,2024-05-03T23:00:00,,,PLANT_C,AREA_03,EQ-023
ALM-001390,SIEMENS_SCADA,TAG_C0002,Process variable out of range on EQ-016,1,MEDIUM,SHELVED,2024-05-21T02:00:00,,,PLANT_B,AREA_04,EQ-010
ALM-000670,SIEMENS_SCADA,TAG_K0036,Process variable out of range on EQ-013,5,LOW,SHELVED,2024-05-19T18:00:00,,,PLANT_A,AREA_02,EQ-010
ALM-000221,SIEMENS_SCADA,TAG_H0033,Process variable out of range on EQ-021,2,LOW,CLEARED,2024-05-28T22:00:00,2024-05-28T22:40:00,2024-05-28T23:53:00,PLANT_C,AREA_02,EQ-006
ALM-001766,ROCKWELL_PLC,TAG_C0028,Process variable out of range on EQ-014,2,MEDIUM,SHELVED,2024-05-24T15:00:00,,,PLANT_C,AREA_01,EQ-012
ALM-001598,ABB_SCADA,,Process variable out of range on EQ-012,3,HIGH,SHELVED,2024-05-17T23:00:00,,,PLANT_C,AREA_03,EQ-009
ALM-000667,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-028,5,MEDIUM,ACKNOWLEDGED,2024-05-25T04:00:00,2024-05-25T04:05:00,,PLANT_C,AREA_03,EQ-028
ALM-000181,HONEYWELL_DCS,TAG_M0012,Process variable out of range on EQ-007,3,MEDIUM,CLEARED,2024-05-18T03:00:00,2024-05-18T03:02:00,2024-05-18T03:53:00,PLANT_A,AREA_02,EQ-005
ALM-000630,SIEMENS_SCADA,TAG_L0011,Process variable out of range on EQ-026,2,LOW,SHELVED,2024-05-05T19:00:00,,,PLANT_B,AREA_03,EQ-022
ALM-001416,HONEYWELL_DCS,TAG_T0019,Process variable out of range on EQ-011,3,HIGH,ACKNOWLEDGED,2024-05-03T08:00:00,2024-05-03T08:39:00,,PLANT_A,AREA_04,EQ-014
ALM-000431,ROCKWELL_PLC,TAG_K0010,Process variable out of range on EQ-020,5,LOW,ACKNOWLEDGED,2024-05-17T09:00:00,2024-05-17T09:18:00,,PLANT_C,AREA_04,EQ-002
ALM-000746,SIEMENS_SCADA,TAG_B0001,Process variable out of range on EQ-014,1,LOW,ACTIVE,2024-05-30T22:00:00,,,PLANT_A,AREA_04,EQ-012
ALM-001999,ABB_SCADA,TAG_T0045,Process variable out of range on EQ-003,2,MEDIUM,SHELVED,2024-05-22T22:00:00,,,PLANT_B,AREA_01,EQ-006
ALM-001545,ABB_SCADA,TAG_O0014,Process variable out of range on EQ-004,5,MEDIUM,SHELVED,2024-05-11T14:00:00,,,PLANT_A,AREA_02,EQ-025
ALM-001402,ABB_SCADA,TAG_R0017,Process variable out of range on EQ-025,3,MEDIUM,SHELVED,2024-05-28T08:00:00,,,PLANT_B,AREA_02,EQ-008
ALM-001612,ROCKWELL_PLC,TAG_D0029,Process variable out of range on EQ-013,2,HIGH,ACTIVE,2024-05-15T16:00:00,,,PLANT_B,AREA_01,EQ-003
ALM-001192,ABB_SCADA,TAG_N0039,Process variable out of range on EQ-009,2,MEDIUM,ACTIVE,2024-05-21T00:00:00,,,PLANT_A,AREA_01,EQ-026
ALM-000684,ROCKWELL_PLC,TAG_K0036,Process variable out of range on EQ-003,3,MEDIUM,ACTIVE,2024-05-28T21:00:00,,,PLANT_A,AREA_01,EQ-023
ALM-001835,SIEMENS_SCADA,TAG_U0020,Process variable out of range on EQ-006,2,MEDIUM,SHELVED,2024-05-04T12:00:00,,,PLANT_C,AREA_04,EQ-008
ALM-000408,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-020,3,LOW,SHELVED,2024-05-21T06:00:00,,,PLANT_A,AREA_01,EQ-030
ALM-000097,ABB_SCADA,TAG_T0019,Process variable out of range on EQ-023,3,LOW,ACTIVE,2024-05-15T22:00:00,,,PLANT_B,AREA_01,EQ-022
ALM-000338,ROCKWELL_PLC,TAG_L0037,Process variable out of range on EQ-024,4,LOW,CLEARED,2024-05-23T20:00:00,2024-05-23T20:11:00,2024-05-23T21:55:00,PLANT_C,AREA_01,EQ-019
ALM-000774,SIEMENS_SCADA,TAG_K0036,Process variable out of range on EQ-008,2,HIGH,SHELVED,2024-05-21T21:00:00,2024-05-21T19:00:00,,PLANT_C,AREA_01,EQ-020
ALM-001815,ROCKWELL_PLC,TAG_X0049,Process variable out of range on EQ-018,2,HIGH,CLEARED,2024-05-26T19:00:00,2024-05-26T19:42:00,2024-05-26T20:46:00,PLANT_B,AREA_02,EQ-020
ALM-000986,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-002,3,MEDIUM,SHELVED,2024-05-08T23:00:00,,,PLANT_C,AREA_04,EQ-003
ALM-000232,HONEYWELL_DCS,TAG_D0003,Process variable out of range on EQ-013,1,LOW,CLEARED,2024-05-18T09:00:00,2024-05-18T09:49:00,2024-05-18T10:45:00,PLANT_C,AREA_02,EQ-012
ALM-001742,ABB_SCADA,TAG_T0045,Process variable out of range on EQ-010,3,high,ACKNOWLEDGED,2024-05-23T02:00:00,2024-05-23T02:04:00,,PLANT_B,AREA_03,EQ-002
ALM-001810,HONEYWELL_DCS,TAG_N0013,Process variable out of range on EQ-008,4,HIGH,CLEARED,2024-05-24T02:00:00,2024-05-24T02:02:00,2024-05-24T03:32:00,PLANT_C,AREA_01,EQ-028
ALM-001050,SIEMENS_SCADA,TAG_W0022,Process variable out of range on EQ-019,4,LOW,SHELVED,2024-05-05T22:00:00,,,PLANT_B,AREA_01,EQ-006
ALM-000246,ROCKWELL_PLC,TAG_A0026,Process variable out of range on EQ-027,3,HIGH,ACTIVE,2024-05-15T14:00:00,,,PLANT_B,AREA_01,EQ-010
ALM-001649,ROCKWELL_PLC,TAG_X0049,Process variable out of range on EQ-010,2,LOW,ACKNOWLEDGED,2024-05-20T21:00:00,2024-05-20T21:57:00,,PLANT_A,AREA_01,EQ-024
ALM-001666,SIEMENS_SCADA,TAG_W0048,Process variable out of range on EQ-027,3,LOW,SHELVED,2024-05-05T20:00:00,,,PLANT_C,AREA_01,EQ-011
ALM-000628,ABB_SCADA,TAG_N0013,Process variable out of range on EQ-017,2,LOW,SHELVED,2024-05-31T11:00:00,,,PLANT_C,AREA_02,EQ-018
ALM-000398,HONEYWELL_DCS,TAG_Y0050,Process variable out of range on EQ-019,2,HIGH,SHELVED,2024-05-13T14:00:00,,,PLANT_A,AREA_02,EQ-022
ALM-000016,HONEYWELL_DCS,TAG_I0008,Process variable out of range on EQ-010,4,HIGH,CLEARED,2024-05-09T01:00:00,2024-05-09T01:50:00,2024-05-09T03:17:00,PLANT_B,AREA_01,EQ-024
ALM-000460,ABB_SCADA,TAG_P0015,Process variable out of range on EQ-023,3,MEDIUM,ACTIVE,2024-05-03T23:00:00,,,PLANT_A,AREA_01,EQ-013
ALM-000536,ABB_SCADA,TAG_F0005,Process variable out of range on EQ-009,3,HIGH,SHELVED,2024-05-28T08:00:00,,,PLANT_A,AREA_02,EQ-017
ALM-000589,SIEMENS_SCADA,TAG_J0009,Process variable out of range on EQ-024,2,LOW,ACKNOWLEDGED,2024-05-12T18:00:00,2024-05-12T18:12:00,,PLANT_B,AREA_01,EQ-007
ALM-000999,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-030,3,HIGH,ACTIVE,2024-05-14T11:00:00,,,PLANT_A,AREA_03,EQ-026
ALM-000657,SIEMENS_SCADA,TAG_K0036,Process variable out of range on EQ-009,2,HIGH,SHELVED,2024-05-09T12:00:00,,,PLANT_B,AREA_04,EQ-022
ALM-001976,HONEYWELL_DCS,TAG_B0001,Process variable out of range on EQ-014,4,HIGH,ACTIVE,2024-05-28T10:00:00,,,PLANT_A,AREA_01,EQ-024
ALM-000033,SIEMENS_SCADA,TAG_S0044,Process variable out of range on EQ-028,2,MEDIUM,ACKNOWLEDGED,2024-05-11T00:00:00,2024-05-11T00:05:00,,PLANT_A,AREA_02,EQ-019
ALM-000665,ROCKWELL_PLC,TAG_G0032,Process variable out of range on EQ-016,2,HIGH,CLEARED,2024-05-14T09:00:00,2024-05-14T09:12:00,2024-05-14T11:06:00,PLANT_A,AREA_02,EQ-002
ALM-001145,ABB_SCADA,TAG_U0020,Process variable out of range on EQ-002,5,MEDIUM,ACTIVE,2024-05-30T21:00:00,,,PLANT_C,AREA_04,EQ-005
ALM-000792,SIEMENS_SCADA,TAG_P0041,Process variable out of range on EQ-003,4,LOW,CLEARED,2024-05-26T08:00:00,2024-05-26T08:41:00,2024-05-26T09:45:00,PLANT_B,AREA_01,EQ-010
ALM-001771,ABB_SCADA,TAG_O0014,Process variable out of range on EQ-011,2,MEDIUM,SHELVED,2024-05-09T23:00:00,,,PLANT_C,AREA_04,EQ-026
ALM-001063,SIEMENS_SCADA,TAG_P0041,Process variable out of range on EQ-023,4,MEDIUM,ACTIVE,2024-05-28T13:00:00,,,PLANT_B,AREA_04,EQ-028
ALM-001003,HONEYWELL_DCS,TAG_N0013,Process variable out of range on EQ-028,1,LOW,ACKNOWLEDGED,2024-05-05T14:00:00,2024-05-05T14:57:00,,PLANT_C,AREA_03,EQ-022
ALM-001323,HONEYWELL_DCS,TAG_U0046,Process variable out of range on EQ-020,3,LOW,ACKNOWLEDGED,2024-05-09T02:00:00,2024-05-09T02:23:00,,PLANT_A,AREA_01,EQ-006
ALM-001880,HONEYWELL_DCS,TAG_G0006,Process variable out of range on EQ-017,3,MEDIUM,ACTIVE,2024-05-07T06:00:00,,,PLANT_A,AREA_03,EQ-005
ALM-001586,ROCKWELL_PLC,TAG_Y0050,Process variable out of range on EQ-024,3,HIGH,SHELVED,2024-05-18T12:00:00,,,PLANT_B,AREA_04,EQ-030
ALM-000757,ABB_SCADA,TAG_B0001,Process variable out of range on EQ-013,4,HIGH,ACTIVE,2024-05-02T18:00:00,,,PLANT_C,AREA_03,EQ-011
ALM-001401,SIEMENS_SCADA,TAG_M0038,Process variable out of range on EQ-003,3,LOW,ACKNOWLEDGED,2024-05-29T10:00:00,2024-05-29T10:27:00,,PLANT_C,AREA_03,EQ-003
ALM-001061,ABB_SCADA,TAG_G0032,Process variable out of range on EQ-014,5,unknown,CLEARED,2024-05-05T17:00:00,2024-05-05T17:43:00,2024-05-05T17:56:00,PLANT_B,AREA_01,EQ-025
ALM-000218,ROCKWELL_PLC,TAG_E0030,Process variable out of range on EQ-022,5,MEDIUM,ACTIVE,2024-05-22T05:00:00,,,PLANT_A,AREA_02,EQ-025
ALM-001034,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-019,4,LOW,SHELVED,2024-05-03T07:00:00,,,PLANT_C,AREA_01,EQ-007
ALM-000458,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-014,4,MEDIUM,ACTIVE,2024-05-02T16:00:00,,,PLANT_B,AREA_04,EQ-013
ALM-001667,SIEMENS_SCADA,TAG_Q0016,Process variable out of range on EQ-018,2,LOW,ACKNOWLEDGED,2024-05-07T02:00:00,2024-05-07T02:29:00,,PLANT_B,AREA_01,EQ-016
ALM-000081,ABB_SCADA,TAG_G0006,Process variable out of range on EQ-009,4,HIGH,CLEARED,2024-05-12T05:00:00,2024-05-12T05:21:00,2024-05-12T07:15:00,PLANT_B,AREA_04,EQ-011
ALM-001086,ABB_SCADA,TAG_M0038,Process variable out of range on EQ-018,2,1,ACKNOWLEDGED,2024-05-08T13:00:00,2024-05-08T13:06:00,,PLANT_C,AREA_01,EQ-014
ALM-001085,SIEMENS_SCADA,TAG_G0032,Process variable out of range on EQ-003,2,HIGH,ACTIVE,2024-05-26T22:00:00,,,PLANT_C,AREA_02,EQ-007
ALM-001114,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-015,2,LOW,UNKNOWN_STATE,2024-05-26T00:00:00,,,PLANT_B,AREA_04,EQ-024
ALM-001436,ABB_SCADA,TAG_R0017,Process variable out of range on EQ-016,2,MEDIUM,ACKNOWLEDGED,2024-05-22T20:00:00,2024-05-22T20:44:00,,PLANT_A,AREA_04,EQ-010
ALM-000454,SIEMENS_SCADA,TAG_S0044,Process variable out of range on EQ-013,5,MEDIUM,ACKNOWLEDGED,2024-05-10T12:00:00,2024-05-10T12:33:00,,PLANT_B,AREA_01,EQ-028
ALM-001670,ABB_SCADA,TAG_I0034,Process variable out of range on EQ-019,4,LOW,ACKNOWLEDGED,2024-05-18T22:00:00,2024-05-18T22:27:00,,PLANT_C,AREA_04,EQ-024
ALM-000827,SIEMENS_SCADA,TAG_H0033,Process variable out of range on EQ-007,2,HIGH,CLEARED,2024-05-08T21:00:00,2024-05-08T21:19:00,2024-05-08T22:31:00,PLANT_C,AREA_02,EQ-018
ALM-001661,SIEMENS_SCADA,TAG_P0041,Process variable out of range on EQ-013,3,LOW,CLEARED,2024-05-15T21:00:00,2024-05-15T21:07:00,2024-05-15T22:44:00,PLANT_B,AREA_02,EQ-025
ALM-001179,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-008,4,HIGH,CLEARED,2024-05-06T18:00:00,2024-05-06T18:50:00,2024-05-06T19:09:00,PLANT_B,AREA_01,EQ-023
ALM-001429,ABB_SCADA,TAG_K0036,Process variable out of range on EQ-027,5,HIGH,ACTIVE,2024-05-11T21:00:00,,,PLANT_A,AREA_01,EQ-029
ALM-001482,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-018,2,MEDIUM,CLEARED,2024-05-02T01:00:00,2024-05-02T01:47:00,2024-05-02T02:46:00,PLANT_B,AREA_02,EQ-030
ALM-000704,HONEYWELL_DCS,TAG_K0010,Process variable out of range on EQ-006,3,HIGH,ACTIVE,2024-05-25T08:00:00,,,PLANT_A,AREA_01,EQ-007
ALM-000365,ROCKWELL_PLC,TAG_T0045,Process variable out of range on EQ-013,1,LOW,SHELVED,2024-05-12T04:00:00,,,PLANT_C,AREA_02,EQ-009
ALM-000990,HONEYWELL_DCS,TAG_Q0042,Process variable out of range on EQ-006,1,HIGH,SHELVED,2024-05-16T15:00:00,,,PLANT_B,AREA_03,EQ-020
ALM-001524,HONEYWELL_DCS,TAG_J0035,Process variable out of range on EQ-012,1,HIGH,SHELVED,2024-05-13T07:00:00,,,PLANT_B,AREA_04,EQ-028
ALM-001092,SIEMENS_SCADA,TAG_W0022,Process variable out of range on EQ-005,4,HIGH,SHELVED,2024-05-06T18:00:00,,,PLANT_A,AREA_02,EQ-001
ALM-001492,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-020,2,LOW,ACKNOWLEDGED,2024-05-25T05:00:00,2024-05-25T05:29:00,,PLANT_C,AREA_04,EQ-006
ALM-001778,SIEMENS_SCADA,TAG_T0019,Process variable out of range on EQ-024,1,LOW,ACKNOWLEDGED,2024-05-24T15:00:00,2024-05-24T16:00:00,,PLANT_A,AREA_03,EQ-008
ALM-000164,ABB_SCADA,TAG_H0033,Process variable out of range on EQ-018,3,HIGH,ACKNOWLEDGED,2024-05-19T13:00:00,2024-05-19T13:25:00,,PLANT_B,AREA_01,EQ-014
ALM-000534,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-022,2,LOW,CLEARED,2024-05-21T05:00:00,2024-05-21T05:33:00,2024-05-21T05:39:00,PLANT_A,AREA_04,EQ-006
ALM-001747,SIEMENS_SCADA,TAG_C0002,Process variable out of range on EQ-026,2,HIGH,CLEARED,2024-05-05T16:00:00,2024-05-05T16:56:00,2024-05-05T18:06:00,PLANT_A,AREA_01,EQ-006
ALM-001578,ROCKWELL_PLC,TAG_I0008,Process variable out of range on EQ-024,4,LOW,ACTIVE,2024-05-13T19:00:00,,,PLANT_A,AREA_04,EQ-001
ALM-001658,HONEYWELL_DCS,TAG_X0023,Process variable out of range on EQ-008,3,MEDIUM,CLEARED,2024-05-14T20:00:00,2024-05-14T20:23:00,2024-05-14T22:12:00,PLANT_A,AREA_03,EQ-015
ALM-000212,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-010,4,HIGH,CLEARED,2024-05-30T13:00:00,2024-05-30T13:46:00,2024-05-30T14:48:00,PLANT_A,AREA_02,EQ-028
ALM-001634,ROCKWELL_PLC,TAG_Y0050,Process variable out of range on EQ-018,4,LOW,CLEARED,2024-05-02T16:00:00,2024-05-02T16:52:00,2024-05-02T18:48:00,PLANT_A,AREA_03,EQ-025
ALM-001659,ABB_SCADA,TAG_O0014,Process variable out of range on EQ-018,5,LOW,CLEARED,2024-05-30T12:00:00,2024-05-30T12:50:00,2024-05-30T14:36:00,PLANT_B,AREA_04,EQ-025
ALM-000399,SIEMENS_SCADA,TAG_X0049,Process variable out of range on EQ-008,5,MEDIUM,ACKNOWLEDGED,2024-05-14T06:00:00,2024-05-14T06:18:00,,PLANT_B,AREA_02,EQ-006
ALM-000456,SIEMENS_SCADA,TAG_G0032,Process variable out of range on EQ-011,2,MEDIUM,ACKNOWLEDGED,2024-05-04T02:00:00,2024-05-04T02:50:00,,PLANT_C,AREA_01,EQ-001
ALM-000802,SIEMENS_SCADA,TAG_T0019,Process variable out of range on EQ-007,1,HIGH,SHELVED,2024-05-24T03:00:00,,,PLANT_A,AREA_03,EQ-014
ALM-001444,ROCKWELL_PLC,TAG_C0028,Process variable out of range on EQ-013,3,HIGH,CLEARED,2024-05-06T14:00:00,2024-05-06T14:27:00,2024-05-06T15:22:00,PLANT_B,AREA_04,EQ-024
ALM-001180,ABB_SCADA,TAG_P0015,Process variable out of range on EQ-004,2,MEDIUM,ACKNOWLEDGED,2024-05-17T02:00:00,2024-05-17T02:13:00,,PLANT_A,AREA_03,EQ-007
ALM-001091,ABB_SCADA,TAG_R0017,Process variable out of range on EQ-013,4,MEDIUM,ACKNOWLEDGED,2024-05-03T03:00:00,2024-05-03T03:36:00,,PLANT_B,AREA_03,EQ-013
ALM-001400,ROCKWELL_PLC,TAG_C0002,Process variable out of range on EQ-015,1,MEDIUM,ACKNOWLEDGED,2024-05-05T15:00:00,2024-05-05T15:29:00,,PLANT_A,AREA_03,EQ-016
ALM-000273,SIEMENS_SCADA,TAG_R0043,Process variable out of range on EQ-014,5,HIGH,ACTIVE,2024-05-11T10:00:00,,,PLANT_A,AREA_02,EQ-003
ALM-001299,ROCKWELL_PLC,TAG_D0003,Process variable out of range on EQ-009,4,HIGH,SHELVED,2024-05-15T23:00:00,,,PLANT_A,AREA_04,EQ-006
ALM-000506,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-018,3,HIGH,ACTIVE,2024-05-02T02:00:00,,,PLANT_A,AREA_03,EQ-001
ALM-001308,ROCKWELL_PLC,TAG_I0008,Process variable out of range on EQ-005,3,HIGH,ACKNOWLEDGED,2024-05-02T04:00:00,2024-05-02T04:38:00,,PLANT_C,AREA_04,EQ-021
ALM-000381,SIEMENS_SCADA,TAG_K0010,Process variable out of range on EQ-023,3,HIGH,SHELVED,2024-05-18T13:00:00,,,PLANT_A,AREA_02,EQ-029
ALM-001704,SIEMENS_SCADA,TAG_B0027,Process variable out of range on EQ-027,4,MEDIUM,CLEARED,2024-05-31T08:00:00,2024-05-31T08:27:00,2024-05-31T10:00:00,PLANT_B,AREA_02,EQ-027
ALM-001253,ABB_SCADA,TAG_A0026,Process variable out of range on EQ-011,1,MEDIUM,SHELVED,2024-05-12T00:00:00,,,PLANT_B,AREA_04,EQ-007
ALM-000723,ABB_SCADA,TAG_C0028,Process variable out of range on EQ-023,5,MEDIUM,CLEARED,2024-05-25T23:00:00,2024-05-25T23:56:00,2024-05-26T00:04:00,PLANT_C,AREA_03,EQ-023
ALM-000288,ROCKWELL_PLC,TAG_V0047,Process variable out of range on EQ-021,4,MEDIUM,CLEARED,2024-05-26T18:00:00,2024-05-26T18:17:00,2024-05-26T19:59:00,PLANT_A,AREA_03,EQ-006
ALM-001462,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-023,2,LOW,SHELVED,2024-05-07T02:00:00,,,PLANT_B,AREA_04,EQ-011
ALM-000808,ABB_SCADA,TAG_J0035,Process variable out of range on EQ-010,1,HIGH,CLEARED,2024-05-08T19:00:00,2024-05-08T19:29:00,2024-05-08T20:43:00,PLANT_B,AREA_04,EQ-025
ALM-001216,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-030,4,LOW,CLEARED,2024-05-22T23:00:00,2024-05-22T23:23:00,2024-05-23T01:20:00,PLANT_B,AREA_03,EQ-026
ALM-000944,ROCKWELL_PLC,TAG_U0020,Process variable out of range on EQ-008,2,LOW,SHELVED,2024-05-19T18:00:00,,,PLANT_A,AREA_01,EQ-012
ALM-001589,HONEYWELL_DCS,TAG_C0002,Process variable out of range on EQ-027,2,HIGH,ACKNOWLEDGED,2024-05-24T14:00:00,2024-05-24T14:30:00,,PLANT_C,AREA_03,EQ-010
ALM-001073,HONEYWELL_DCS,TAG_V0021,Process variable out of range on EQ-018,2,LOW,ACTIVE,2024-05-30T20:00:00,,,PLANT_A,AREA_04,EQ-014
ALM-001865,HONEYWELL_DCS,TAG_O0040,Process variable out of range on EQ-024,3,MEDIUM,ACTIVE,2024-05-17T21:00:00,,,PLANT_B,AREA_02,EQ-008
ALM-000515,ABB_SCADA,TAG_C0002,Process variable out of range on EQ-015,3,HIGH,ACTIVE,2024-05-21T10:00:00,,,PLANT_A,AREA_01,EQ-002
ALM-001556,ROCKWELL_PLC,TAG_V0047,Process variable out of range on EQ-003,1,LOW,ACKNOWLEDGED,2024-05-28T09:00:00,2024-05-28T09:16:00,,PLANT_A,AREA_04,EQ-028
ALM-000768,ABB_SCADA,TAG_V0021,Process variable out of range on EQ-027,2,HIGH,ACTIVE,2024-05-11T11:00:00,,,PLANT_C,AREA_02,EQ-011
ALM-000702,SIEMENS_SCADA,TAG_H0007,Process variable out of range on EQ-017,3,HIGH,SHELVED,2024-05-12T15:00:00,,,PLANT_C,AREA_03,EQ-021
ALM-000361,HONEYWELL_DCS,TAG_Q0042,Process variable out of range on EQ-002,2,MEDIUM,SHELVED,2024-05-27T13:00:00,,,PLANT_B,AREA_01,EQ-008
ALM-001483,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-012,5,HIGH,ACTIVE,2024-05-06T21:00:00,,,PLANT_A,AREA_03,EQ-011
ALM-000573,SIEMENS_SCADA,TAG_G0006,Process variable out of range on EQ-022,4,LOW,ACTIVE,2024-05-26T09:00:00,,,PLANT_A,AREA_01,EQ-028
ALM-000344,ABB_SCADA,TAG_X0049,Process variable out of range on EQ-026,4,HIGH,ACTIVE,2024-05-07T14:00:00,,,PLANT_B,AREA_02,EQ-023
ALM-000256,SIEMENS_SCADA,TAG_W0048,Process variable out of range on EQ-011,3,LOW,CLEARED,2024-05-07T15:00:00,2024-05-07T15:46:00,2024-05-07T16:14:00,PLANT_C,AREA_02,EQ-006
ALM-001379,SIEMENS_SCADA,TAG_C0002,Process variable out of range on EQ-025,2,LOW,ACKNOWLEDGED,2024-05-24T23:00:00,2024-05-24T23:02:00,,PLANT_C,AREA_04,EQ-022
ALM-000871,ABB_SCADA,TAG_L0037,Process variable out of range on EQ-016,2,unknown,ACTIVE,2024-05-04T16:00:00,,,PLANT_C,AREA_04,EQ-009
ALM-001460,ABB_SCADA,TAG_G0006,Process variable out of range on EQ-005,4,LOW,SHELVED,2024-05-22T02:00:00,,,PLANT_B,AREA_02,EQ-002
ALM-001166,ABB_SCADA,TAG_J0035,Process variable out of range on EQ-028,1,MEDIUM,CLEARED,2024-05-17T08:00:00,2024-05-17T08:59:00,2024-05-17T10:30:00,PLANT_B,AREA_04,EQ-010
ALM-001873,ABB_SCADA,TAG_Y0024,Process variable out of range on EQ-005,1,LOW,SHELVED,2024-05-24T13:00:00,,,PLANT_C,AREA_04,EQ-006
ALM-001927,ROCKWELL_PLC,TAG_B0027,Process variable out of range on EQ-004,5,LOW,SHELVED,2024-05-27T00:00:00,,,PLANT_C,AREA_03,EQ-030
ALM-000680,ROCKWELL_PLC,TAG_G0006,Process variable out of range on EQ-020,5,HIGH,SHELVED,2024-05-03T10:00:00,,,PLANT_A,AREA_03,EQ-020
ALM-001299,ROCKWELL_PLC,TAG_D0003,,4,,SHELVED,2024-05-15T23:00:00,,,PLANT_A,AREA_04,EQ-006
ALM-000781,ROCKWELL_PLC,TAG_M0038,Process variable out of range on EQ-016,1,MEDIUM,ACKNOWLEDGED,2024-05-28T21:00:00,2024-05-28T21:05:00,,PLANT_A,AREA_02,EQ-030
